Valor 1 : Tensão efectiva T3 (0s) [Dispositivo-2]
Número;Tempo;Valor 1-avg[V];Valor 1-min[V];Valor 1-max[V];
593;06/12/22 10:42:17'246;218,699;;;
594;06/12/22 10:42:17'722;218,716;;;
595;06/12/22 10:42:18'362;218,748;;;
596;06/12/22 10:42:18'842;218,621;;;
597;06/12/22 10:42:20'394;218,762;;;
598;06/12/22 10:42:20'874;218,706;;;
599;06/12/22 10:42:21'513;218,572;;;
600;06/12/22 10:42:22'153;218,733;;;
601;06/12/22 10:42:22'633;218,713;;;
602;06/12/22 10:42:23'113;218,656;;;
603;06/12/22 10:42:23'753;218,635;;;
604;06/12/22 10:42:24'233;218,680;;;
605;06/12/22 10:42:24'713;218,676;;;
606;06/12/22 10:42:25'353;218,705;;;
607;06/12/22 10:42:25'833;218,702;;;
608;06/12/22 10:42:26'313;218,606;;;
609;06/12/22 10:42:26'969;218,727;;;
610;06/12/22 10:42:27'448;218,729;;;
611;06/12/22 10:42:27'928;218,686;;;
612;06/12/22 10:42:28'407;218,634;;;
613;06/12/22 10:42:28'888;218,574;;;
614;06/12/22 10:42:29'368;218,601;;;
615;06/12/22 10:42:30'007;218,641;;;
616;06/12/22 10:42:30'488;218,663;;;
617;06/12/22 10:42:30'968;218,620;;;
618;06/12/22 10:42:31'448;218,639;;;
619;06/12/22 10:42:31'928;218,655;;;
620;06/12/22 10:42:32'248;218,560;;;
621;06/12/22 10:42:32'728;218,643;;;
622;06/12/22 10:42:33'208;218,639;;;
623;06/12/22 10:42:33'687;218,621;;;
624;06/12/22 10:42:34'167;218,671;;;
625;06/12/22 10:42:34'647;218,702;;;
626;06/12/22 10:42:35'126;218,666;;;
627;06/12/22 10:42:35'607;218,676;;;
628;06/12/22 10:42:36'246;218,592;;;
629;06/12/22 10:42:36'727;218,691;;;
630;06/12/22 10:42:37'207;218,668;;;
631;06/12/22 10:42:37'847;218,627;;;
632;06/12/22 10:42:38'327;218,633;;;
633;06/12/22 10:42:38'823;218,610;;;
634;06/12/22 10:42:39'462;218,617;;;
635;06/12/22 10:42:39'942;218,579;;;
636;06/12/22 10:42:40'422;218,580;;;
637;06/12/22 10:42:41'062;218,640;;;
638;06/12/22 10:42:41'542;218,642;;;
639;06/12/22 10:42:42'022;218,587;;;
640;06/12/22 10:42:42'502;218,711;;;
641;06/12/22 10:42:42'982;218,630;;;
642;06/12/22 10:42:43'462;218,608;;;
643;06/12/22 10:42:44'102;218,634;;;
644;06/12/22 10:42:44'582;218,548;;;
645;06/12/22 10:42:45'062;218,658;;;
646;06/12/22 10:42:45'541;218,533;;;
647;06/12/22 10:42:46'020;218,639;;;
648;06/12/22 10:42:46'341;218,644;;;
649;06/12/22 10:42:46'821;218,557;;;
650;06/12/22 10:42:47'141;218,611;;;
651;06/12/22 10:42:47'653;218,588;;;
652;06/12/22 10:42:47'973;218,643;;;
653;06/12/22 10:42:48'453;218,565;;;
654;06/12/22 10:42:48'773;218,554;;;
655;06/12/22 10:42:49'253;218,564;;;
656;06/12/22 10:42:49'573;218,476;;;
657;06/12/22 10:42:50'053;218,578;;;
658;06/12/22 10:42:50'533;218,574;;;
659;06/12/22 10:42:51'013;218,526;;;
660;06/12/22 10:42:51'492;218,532;;;
661;06/12/22 10:42:51'988;218,576;;;
662;06/12/22 10:42:52'472;218,632;;;
663;06/12/22 10:42:52'788;218,610;;;
664;06/12/22 10:42:53'268;218,574;;;
665;06/12/22 10:42:53'764;218,598;;;
666;06/12/22 10:42:54'244;218,626;;;
667;06/12/22 10:42:54'724;218,572;;;
668;06/12/22 10:42:55'364;218,637;;;
669;06/12/22 10:42:55'844;218,605;;;
670;06/12/22 10:42:56'324;218,632;;;
671;06/12/22 10:42:56'644;218,676;;;
672;06/12/22 10:42:57'124;218,632;;;
673;06/12/22 10:42:57'443;218,657;;;
674;06/12/22 10:42:57'923;218,682;;;
675;06/12/22 10:42:58'403;218,635;;;
676;06/12/22 10:42:58'883;218,613;;;
677;06/12/22 10:42:59'363;218,669;;;
678;06/12/22 10:43:00'003;218,628;;;
679;06/12/22 10:43:00'483;218,692;;;
680;06/12/22 10:43:00'963;218,672;;;
681;06/12/22 10:43:01'603;218,711;;;
682;06/12/22 10:43:02'083;218,630;;;
683;06/12/22 10:43:02'563;218,641;;;
684;06/12/22 10:43:03'043;218,693;;;
685;06/12/22 10:43:03'538;218,650;;;
686;06/12/22 10:43:04'034;218,643;;;
687;06/12/22 10:43:04'514;218,629;;;
688;06/12/22 10:43:04'994;218,759;;;
689;06/12/22 10:43:05'474;218,711;;;
690;06/12/22 10:43:05'954;218,722;;;
691;06/12/22 10:43:06'434;218,667;;;
692;06/12/22 10:43:06'914;218,699;;;
693;06/12/22 10:43:07'394;218,693;;;
694;06/12/22 10:43:07'714;218,654;;;
695;06/12/22 10:43:08'194;218,735;;;
696;06/12/22 10:43:08'674;218,730;;;
697;06/12/22 10:43:09'313;218,659;;;
698;06/12/22 10:43:09'793;218,639;;;
699;06/12/22 10:43:10'273;218,711;;;
700;06/12/22 10:43:10'913;218,596;;;
701;06/12/22 10:43:11'393;218,634;;;
702;06/12/22 10:43:12'721;218,651;;;
703;06/12/22 10:43:13'201;218,756;;;
704;06/12/22 10:43:13'681;218,650;;;
705;06/12/22 10:43:14'161;218,717;;;
706;06/12/22 10:43:14'801;218,609;;;
707;06/12/22 10:43:15'440;218,691;;;
708;06/12/22 10:43:15'920;218,714;;;
709;06/12/22 10:43:16'400;218,755;;;
710;06/12/22 10:43:16'880;218,656;;;
711;06/12/22 10:43:17'360;218,701;;;
712;06/12/22 10:43:17'680;218,694;;;
713;06/12/22 10:43:18'160;218,750;;;
714;06/12/22 10:43:18'496;218,716;;;
715;06/12/22 10:43:18'976;218,700;;;
716;06/12/22 10:43:19'456;218,686;;;
717;06/12/22 10:43:19'936;218,676;;;
718;06/12/22 10:43:20'416;218,641;;;
719;06/12/22 10:43:21'056;218,644;;;
720;06/12/22 10:43:21'535;218,646;;;
721;06/12/22 10:43:22'015;218,670;;;
722;06/12/22 10:43:22'655;218,732;;;
723;06/12/22 10:43:23'295;218,743;;;
724;06/12/22 10:43:23'775;218,680;;;
725;06/12/22 10:43:24'255;218,697;;;
726;06/12/22 10:43:24'735;218,699;;;
727;06/12/22 10:43:25'215;218,644;;;
728;06/12/22 10:43:25'695;218,648;;;
729;06/12/22 10:43:26'175;218,677;;;
730;06/12/22 10:43:26'655;218,635;;;
731;06/12/22 10:43:27'295;218,634;;;
732;06/12/22 10:43:27'774;218,628;;;
733;06/12/22 10:43:28'254;218,636;;;
734;06/12/22 10:43:28'734;218,641;;;
735;06/12/22 10:43:29'214;218,658;;;
736;06/12/22 10:43:29'694;218,626;;;
737;06/12/22 10:43:30'334;218,594;;;
738;06/12/22 10:43:30'814;218,601;;;
739;06/12/22 10:43:31'294;218,577;;;
740;06/12/22 10:43:31'774;218,652;;;
741;06/12/22 10:43:32'254;218,479;;;
742;06/12/22 10:43:32'734;218,698;;;
743;06/12/22 10:43:33'215;218,668;;;
744;06/12/22 10:43:33'693;218,678;;;
745;06/12/22 10:43:34'029;218,675;;;
746;06/12/22 10:43:34'509;218,642;;;
747;06/12/22 10:43:34'989;218,614;;;
748;06/12/22 10:43:35'469;218,562;;;
749;06/12/22 10:43:35'965;218,574;;;
750;06/12/22 10:43:36'445;218,603;;;
751;06/12/22 10:43:36'925;218,585;;;
752;06/12/22 10:43:37'245;218,597;;;
753;06/12/22 10:43:37'725;218,617;;;
754;06/12/22 10:43:38'205;218,617;;;
755;06/12/22 10:43:38'685;218,608;;;
756;06/12/22 10:43:39'165;218,558;;;
757;06/12/22 10:43:39'804;218,522;;;
758;06/12/22 10:43:40'284;218,556;;;
759;06/12/22 10:43:40'764;218,542;;;
760;06/12/22 10:43:41'244;218,593;;;
761;06/12/22 10:43:41'724;218,550;;;
762;06/12/22 10:43:42'044;218,558;;;
763;06/12/22 10:43:42'524;218,572;;;
764;06/12/22 10:43:43'004;218,524;;;
765;06/12/22 10:43:43'484;218,509;;;
766;06/12/22 10:43:43'964;218,522;;;
767;06/12/22 10:43:44'444;218,578;;;
768;06/12/22 10:43:44'924;218,476;;;
769;06/12/22 10:43:45'403;218,523;;;
770;06/12/22 10:43:46'043;218,485;;;
771;06/12/22 10:43:46'523;218,494;;;
772;06/12/22 10:43:47'003;218,492;;;
773;06/12/22 10:43:47'483;218,494;;;
774;06/12/22 10:43:47'963;218,436;;;
775;06/12/22 10:43:48'283;218,478;;;
776;06/12/22 10:43:48'763;218,451;;;
777;06/12/22 10:43:49'083;218,483;;;
778;06/12/22 10:43:49'563;218,452;;;
779;06/12/22 10:43:50'043;218,482;;;
780;06/12/22 10:43:50'523;218,496;;;
781;06/12/22 10:43:51'003;218,478;;;
782;06/12/22 10:43:51'322;218,510;;;
783;06/12/22 10:43:51'802;218,495;;;
784;06/12/22 10:43:52'282;218,414;;;
785;06/12/22 10:43:52'762;218,523;;;
786;06/12/22 10:43:53'242;218,481;;;
787;06/12/22 10:43:53'722;218,529;;;
788;06/12/22 10:43:54'202;218,489;;;
789;06/12/22 10:43:54'522;218,521;;;
790;06/12/22 10:43:55'002;218,577;;;
791;06/12/22 10:43:55'322;218,528;;;
792;06/12/22 10:43:55'802;218,424;;;
793;06/12/22 10:43:56'282;218,598;;;
794;06/12/22 10:43:56'778;218,524;;;
795;06/12/22 10:43:57'258;218,604;;;
796;06/12/22 10:43:57'737;218,611;;;
797;06/12/22 10:43:58'217;218,452;;;
798;06/12/22 10:43:58'697;218,558;;;
799;06/12/22 10:43:59'337;218,495;;;
800;06/12/22 10:43:59'817;218,380;;;
801;06/12/22 10:44:00'297;218,501;;;
802;06/12/22 10:44:00'777;218,469;;;
803;06/12/22 10:44:01'257;218,531;;;
804;06/12/22 10:44:01'737;218,460;;;
805;06/12/22 10:44:02'377;218,502;;;
806;06/12/22 10:44:02'873;218,548;;;
807;06/12/22 10:44:03'352;218,449;;;
808;06/12/22 10:44:03'992;218,501;;;
809;06/12/22 10:44:04'472;218,531;;;
810;06/12/22 10:44:05'848;218,380;;;
811;06/12/22 10:44:06'328;218,451;;;
812;06/12/22 10:44:06'808;218,521;;;
813;06/12/22 10:44:07'288;218,352;;;
814;06/12/22 10:44:07'783;218,583;;;
815;06/12/22 10:44:08'264;218,519;;;
816;06/12/22 10:44:08'584;218,493;;;
817;06/12/22 10:44:09'064;218,469;;;
818;06/12/22 10:44:09'543;218,443;;;
819;06/12/22 10:44:10'183;218,477;;;
820;06/12/22 10:44:10'663;218,460;;;
821;06/12/22 10:44:11'143;218,491;;;
822;06/12/22 10:44:11'783;218,508;;;
823;06/12/22 10:44:12'263;218,557;;;
824;06/12/22 10:44:12'744;218,523;;;
825;06/12/22 10:44:13'223;218,473;;;
826;06/12/22 10:44:13'703;218,532;;;
827;06/12/22 10:44:14'183;218,524;;;
828;06/12/22 10:44:14'663;218,508;;;
829;06/12/22 10:44:15'143;218,585;;;
830;06/12/22 10:44:15'621;218,579;;;
831;06/12/22 10:44:16'102;218,548;;;
832;06/12/22 10:44:16'582;218,567;;;
833;06/12/22 10:44:17'222;218,464;;;
834;06/12/22 10:44:17'702;218,610;;;
835;06/12/22 10:44:18'182;218,536;;;
836;06/12/22 10:44:18'822;218,530;;;
837;06/12/22 10:44:19'303;218,591;;;
838;06/12/22 10:44:19'782;218,506;;;
839;06/12/22 10:44:20'438;218,550;;;
840;06/12/22 10:44:20'918;218,528;;;
841;06/12/22 10:44:21'397;218,575;;;
842;06/12/22 10:44:21'877;218,507;;;
843;06/12/22 10:44:22'358;218,537;;;
844;06/12/22 10:44:22'844;218,522;;;
845;06/12/22 10:44:23'477;218,599;;;
846;06/12/22 10:44:23'957;218,588;;;
847;06/12/22 10:44:24'437;218,561;;;
848;06/12/22 10:44:24'917;218,607;;;
849;06/12/22 10:44:25'398;218,611;;;
850;06/12/22 10:44:25'717;218,633;;;
851;06/12/22 10:44:26'197;218,616;;;
852;06/12/22 10:44:26'677;218,551;;;
853;06/12/22 10:44:27'157;218,626;;;
854;06/12/22 10:44:27'636;218,565;;;
855;06/12/22 10:44:28'116;218,625;;;
856;06/12/22 10:44:28'596;218,562;;;
857;06/12/22 10:44:29'076;218,558;;;
858;06/12/22 10:44:29'556;218,558;;;
859;06/12/22 10:44:30'036;218,569;;;
860;06/12/22 10:44:30'516;218,597;;;
861;06/12/22 10:44:30'996;218,629;;;
862;06/12/22 10:44:31'476;218,555;;;
863;06/12/22 10:44:31'956;218,561;;;
864;06/12/22 10:44:32'436;218,600;;;
865;06/12/22 10:44:32'916;218,532;;;
866;06/12/22 10:44:33'395;218,650;;;
867;06/12/22 10:44:33'875;218,567;;;
868;06/12/22 10:44:34'195;218,542;;;
869;06/12/22 10:44:34'675;218,617;;;
870;06/12/22 10:44:35'155;218,606;;;
871;06/12/22 10:44:35'635;218,559;;;
872;06/12/22 10:44:36'115;218,546;;;
873;06/12/22 10:44:36'755;218,569;;;
874;06/12/22 10:44:37'251;218,592;;;
875;06/12/22 10:44:37'731;218,549;;;
876;06/12/22 10:44:38'371;218,575;;;
877;06/12/22 10:44:38'867;218,682;;;
878;06/12/22 10:44:39'346;218,608;;;
879;06/12/22 10:44:39'826;218,634;;;
880;06/12/22 10:44:40'306;218,602;;;
881;06/12/22 10:44:40'626;218,534;;;
882;06/12/22 10:44:41'106;218,584;;;
883;06/12/22 10:44:41'426;218,512;;;
884;06/12/22 10:44:41'906;218,593;;;
885;06/12/22 10:44:42'226;218,614;;;
886;06/12/22 10:44:42'706;218,568;;;
887;06/12/22 10:44:43'186;218,554;;;
888;06/12/22 10:44:43'826;218,602;;;
889;06/12/22 10:44:44'306;218,572;;;
890;06/12/22 10:44:44'786;218,601;;;
891;06/12/22 10:44:45'266;218,594;;;
892;06/12/22 10:44:45'745;218,545;;;
893;06/12/22 10:44:46'225;218,619;;;
894;06/12/22 10:44:46'705;218,515;;;
895;06/12/22 10:44:47'201;218,539;;;
896;06/12/22 10:44:47'841;218,492;;;
897;06/12/22 10:44:48'320;218,473;;;
898;06/12/22 10:44:48'800;218,463;;;
899;06/12/22 10:44:49'440;218,455;;;
900;06/12/22 10:44:49'921;218,466;;;
901;06/12/22 10:44:50'401;218,512;;;
902;06/12/22 10:44:50'881;218,547;;;
903;06/12/22 10:44:51'359;218,474;;;
904;06/12/22 10:44:51'839;218,487;;;
905;06/12/22 10:44:52'480;218,481;;;
906;06/12/22 10:44:52'960;218,519;;;
907;06/12/22 10:44:53'440;218,519;;;
908;06/12/22 10:44:53'920;218,554;;;
909;06/12/22 10:44:54'400;218,567;;;
910;06/12/22 10:44:54'880;218,569;;;
911;06/12/22 10:44:55'360;218,475;;;
912;06/12/22 10:44:55'840;218,495;;;
913;06/12/22 10:44:56'160;218,464;;;
914;06/12/22 10:44:56'640;218,526;;;
915;06/12/22 10:44:57'120;218,510;;;
916;06/12/22 10:44:57'599;218,513;;;
917;06/12/22 10:44:58'079;218,480;;;
918;06/12/22 10:44:58'559;218,587;;;
919;06/12/22 10:44:59'039;218,583;;;
920;06/12/22 10:44:59'359;218,586;;;
921;06/12/22 10:44:59'839;218,661;;;
922;06/12/22 10:45:01'487;218,557;;;
923;06/12/22 10:45:01'808;218,586;;;
924;06/12/22 10:45:02'287;218,538;;;
925;06/12/22 10:45:02'607;218,592;;;
926;06/12/22 10:45:03'087;218,540;;;
927;06/12/22 10:45:03'566;218,574;;;
928;06/12/22 10:45:04'206;218,499;;;
929;06/12/22 10:45:04'686;218,537;;;
930;06/12/22 10:45:05'166;218,576;;;
931;06/12/22 10:45:05'806;218,550;;;
932;06/12/22 10:45:06'286;218,546;;;
933;06/12/22 10:45:06'766;218,599;;;
934;06/12/22 10:45:07'246;218,679;;;
935;06/12/22 10:45:07'726;218,599;;;
936;06/12/22 10:45:08'046;218,606;;;
937;06/12/22 10:45:08'526;218,515;;;
938;06/12/22 10:45:08'846;218,470;;;
939;06/12/22 10:45:09'325;218,356;;;
940;06/12/22 10:45:09'645;218,577;;;
941;06/12/22 10:45:10'125;218,589;;;
942;06/12/22 10:45:10'605;218,531;;;
943;06/12/22 10:45:11'085;218,525;;;
944;06/12/22 10:45:11'565;218,598;;;
945;06/12/22 10:45:12'045;218,580;;;
946;06/12/22 10:45:12'524;218,456;;;
947;06/12/22 10:45:13'005;218,452;;;
948;06/12/22 10:45:13'645;218,572;;;
949;06/12/22 10:45:14'141;218,579;;;
950;06/12/22 10:45:14'621;218,547;;;
951;06/12/22 10:45:15'261;218,655;;;
952;06/12/22 10:45:15'740;218,548;;;
953;06/12/22 10:45:16'220;218,590;;;
954;06/12/22 10:45:16'860;218,584;;;
955;06/12/22 10:45:17'340;218,551;;;
956;06/12/22 10:45:17'820;218,562;;;
957;06/12/22 10:45:18'140;218,559;;;
958;06/12/22 10:45:18'620;218,603;;;
959;06/12/22 10:45:19'100;218,603;;;
960;06/12/22 10:45:19'580;218,614;;;
961;06/12/22 10:45:20'060;218,617;;;
962;06/12/22 10:45:20'380;218,623;;;
963;06/12/22 10:45:20'860;218,623;;;
964;06/12/22 10:45:21'180;218,415;;;
965;06/12/22 10:45:21'659;218,581;;;
966;06/12/22 10:45:21'979;218,586;;;
967;06/12/22 10:45:22'459;218,666;;;
968;06/12/22 10:45:22'939;218,609;;;
969;06/12/22 10:45:23'419;218,547;;;
970;06/12/22 10:45:23'899;218,607;;;
971;06/12/22 10:45:24'379;218,525;;;
972;06/12/22 10:45:24'859;218,606;;;
973;06/12/22 10:45:25'339;218,616;;;
974;06/12/22 10:45:25'979;218,608;;;
975;06/12/22 10:45:26'459;218,609;;;
976;06/12/22 10:45:26'939;218,667;;;
977;06/12/22 10:45:27'418;218,708;;;
978;06/12/22 10:45:27'898;218,672;;;
979;06/12/22 10:45:28'378;218,667;;;
980;06/12/22 10:45:28'858;218,492;;;
981;06/12/22 10:45:29'338;218,572;;;
982;06/12/22 10:45:29'818;218,592;;;
983;06/12/22 10:45:30'298;218,600;;;
984;06/12/22 10:45:30'618;218,581;;;
985;06/12/22 10:45:31'097;218,607;;;
986;06/12/22 10:45:31'577;218,606;;;
987;06/12/22 10:45:32'217;218,625;;;
988;06/12/22 10:45:32'698;218,627;;;
989;06/12/22 10:45:33'178;218,607;;;
990;06/12/22 10:45:33'657;218,541;;;
991;06/12/22 10:45:34'137;218,576;;;
992;06/12/22 10:45:34'616;218,608;;;
993;06/12/22 10:45:35'097;218,630;;;
994;06/12/22 10:45:35'577;218,616;;;
995;06/12/22 10:45:36'057;218,565;;;
996;06/12/22 10:45:36'537;218,598;;;
997;06/12/22 10:45:36'856;218,542;;;
998;06/12/22 10:45:37'337;218,628;;;
999;06/12/22 10:45:37'657;218,649;;;
1000;06/12/22 10:45:38'137;218,693;;;
1001;06/12/22 10:45:38'617;218,589;;;
1002;06/12/22 10:45:39'097;218,631;;;
1003;06/12/22 10:45:39'576;218,563;;;
1004;06/12/22 10:45:40'072;218,529;;;
1005;06/12/22 10:45:40'552;218,574;;;
1006;06/12/22 10:45:41'032;218,599;;;
1007;06/12/22 10:45:41'512;218,513;;;
1008;06/12/22 10:45:41'992;218,611;;;
1009;06/12/22 10:45:42'328;218,595;;;
1010;06/12/22 10:45:42'808;218,655;;;
1011;06/12/22 10:45:43'128;218,534;;;
1012;06/12/22 10:45:43'608;218,595;;;
1013;06/12/22 10:45:43'928;218,617;;;
1014;06/12/22 10:45:44'408;218,530;;;
1015;06/12/22 10:45:44'888;218,601;;;
1016;06/12/22 10:45:45'367;218,590;;;
1017;06/12/22 10:45:45'848;218,621;;;
1018;06/12/22 10:45:46'487;218,629;;;
1019;06/12/22 10:45:46'967;218,571;;;
1020;06/12/22 10:45:47'447;218,630;;;
1021;06/12/22 10:45:47'767;218,630;;;
1022;06/12/22 10:45:48'247;218,584;;;
1023;06/12/22 10:45:48'727;218,566;;;
1024;06/12/22 10:45:49'207;218,598;;;
1025;06/12/22 10:45:49'687;218,615;;;
1026;06/12/22 10:45:50'327;218,603;;;
1027;06/12/22 10:45:50'807;218,608;;;
1028;06/12/22 10:45:51'286;218,611;;;
1029;06/12/22 10:45:51'926;218,522;;;
1030;06/12/22 10:45:52'566;218,549;;;
1031;06/12/22 10:45:53'046;218,549;;;
1032;06/12/22 10:45:54'354;218,576;;;
1033;06/12/22 10:45:54'998;218,522;;;
1034;06/12/22 10:45:55'478;218,579;;;
1035;06/12/22 10:45:55'958;218,645;;;
1036;06/12/22 10:45:56'438;218,405;;;
1037;06/12/22 10:45:56'918;218,536;;;
1038;06/12/22 10:45:57'396;218,582;;;
1039;06/12/22 10:45:57'893;218,521;;;
1040;06/12/22 10:45:58'373;218,548;;;
1041;06/12/22 10:45:59'013;218,511;;;
1042;06/12/22 10:45:59'493;218,498;;;
1043;06/12/22 10:45:59'973;218,531;;;
1044;06/12/22 10:46:00'309;218,521;;;
1045;06/12/22 10:46:00'789;218,526;;;
1046;06/12/22 10:46:01'429;218,575;;;
1047;06/12/22 10:46:01'909;218,555;;;
1048;06/12/22 10:46:02'389;218,558;;;
1049;06/12/22 10:46:02'869;218,501;;;
1050;06/12/22 10:46:03'348;218,619;;;
1051;06/12/22 10:46:03'828;218,540;;;
1052;06/12/22 10:46:04'468;218,602;;;
1053;06/12/22 10:46:04'948;218,540;;;
1054;06/12/22 10:46:05'428;218,631;;;
1055;06/12/22 10:46:06'068;218,605;;;
1056;06/12/22 10:46:06'548;218,521;;;
1057;06/12/22 10:46:07'028;218,588;;;
1058;06/12/22 10:46:07'668;218,530;;;
1059;06/12/22 10:46:08'148;218,580;;;
1060;06/12/22 10:46:08'628;218,559;;;
1061;06/12/22 10:46:08'948;218,627;;;
1062;06/12/22 10:46:09'427;218,537;;;
1063;06/12/22 10:46:09'747;218,531;;;
1064;06/12/22 10:46:10'227;218,608;;;
1065;06/12/22 10:46:10'547;218,561;;;
1066;06/12/22 10:46:11'027;218,587;;;
1067;06/12/22 10:46:11'507;218,637;;;
1068;06/12/22 10:46:11'988;218,630;;;
1069;06/12/22 10:46:12'467;218,528;;;
1070;06/12/22 10:46:13'107;218,623;;;
1071;06/12/22 10:46:13'587;218,625;;;
1072;06/12/22 10:46:14'067;218,620;;;
1073;06/12/22 10:46:14'547;218,577;;;
1074;06/12/22 10:46:15'027;218,562;;;
1075;06/12/22 10:46:15'506;218,443;;;
1076;06/12/22 10:46:16'146;218,546;;;
1077;06/12/22 10:46:16'626;218,633;;;
1078;06/12/22 10:46:17'106;218,632;;;
1079;06/12/22 10:46:17'746;218,539;;;
1080;06/12/22 10:46:18'226;218,458;;;
1081;06/12/22 10:46:18'706;218,568;;;
1082;06/12/22 10:46:19'186;218,437;;;
1083;06/12/22 10:46:19'666;218,614;;;
1084;06/12/22 10:46:20'146;218,579;;;
1085;06/12/22 10:46:20'626;218,524;;;
1086;06/12/22 10:46:21'106;218,611;;;
1087;06/12/22 10:46:21'425;218,504;;;
1088;06/12/22 10:46:21'905;218,480;;;
1089;06/12/22 10:46:22'385;218,538;;;
1090;06/12/22 10:46:22'865;218,548;;;
1091;06/12/22 10:46:23'345;218,554;;;
1092;06/12/22 10:46:23'825;218,549;;;
1093;06/12/22 10:46:24'305;218,473;;;
1094;06/12/22 10:46:24'785;218,492;;;
1095;06/12/22 10:46:25'265;218,508;;;
1096;06/12/22 10:46:25'745;218,529;;;
1097;06/12/22 10:46:26'065;218,465;;;
1098;06/12/22 10:46:26'545;218,479;;;
1099;06/12/22 10:46:27'025;218,410;;;
1100;06/12/22 10:46:27'504;218,531;;;
1101;06/12/22 10:46:27'984;218,495;;;
1102;06/12/22 10:46:28'464;218,462;;;
1103;06/12/22 10:46:28'944;218,498;;;
1104;06/12/22 10:46:29'425;218,454;;;
1105;06/12/22 10:46:29'904;218,533;;;
1106;06/12/22 10:46:30'384;218,554;;;
1107;06/12/22 10:46:30'864;218,482;;;
1108;06/12/22 10:46:31'344;218,557;;;
1109;06/12/22 10:46:31'824;218,576;;;
1110;06/12/22 10:46:32'464;218,455;;;
1111;06/12/22 10:46:32'944;218,440;;;
1112;06/12/22 10:46:33'439;218,485;;;
1113;06/12/22 10:46:33'919;218,509;;;
1114;06/12/22 10:46:34'399;218,444;;;
1115;06/12/22 10:46:34'879;218,456;;;
1116;06/12/22 10:46:35'519;218,511;;;
1117;06/12/22 10:46:35'999;218,510;;;
1118;06/12/22 10:46:36'479;218,585;;;
1119;06/12/22 10:46:36'959;218,508;;;
1120;06/12/22 10:46:37'439;218,477;;;
1121;06/12/22 10:46:37'935;218,500;;;
1122;06/12/22 10:46:38'415;218,522;;;
1123;06/12/22 10:46:38'911;218,502;;;
1124;06/12/22 10:46:39'390;218,525;;;
1125;06/12/22 10:46:39'870;218,523;;;
1126;06/12/22 10:46:40'350;218,553;;;
1127;06/12/22 10:46:40'830;218,524;;;
1128;06/12/22 10:46:41'310;218,513;;;
1129;06/12/22 10:46:41'950;218,477;;;
1130;06/12/22 10:46:42'430;218,633;;;
1131;06/12/22 10:46:42'910;218,552;;;
1132;06/12/22 10:46:43'391;218,530;;;
1133;06/12/22 10:46:43'870;218,541;;;
1134;06/12/22 10:46:44'350;218,520;;;
1135;06/12/22 10:46:44'830;218,549;;;
1136;06/12/22 10:46:46'145;218,569;;;
1137;06/12/22 10:46:46'637;218,618;;;
1138;06/12/22 10:46:47'117;218,570;;;
1139;06/12/22 10:46:47'597;218,597;;;
1140;06/12/22 10:46:48'077;218,564;;;
1141;06/12/22 10:46:48'557;218,575;;;
1142;06/12/22 10:46:48'877;218,593;;;
1143;06/12/22 10:46:49'357;218,657;;;
1144;06/12/22 10:46:49'677;218,601;;;
1145;06/12/22 10:46:50'173;218,611;;;
1146;06/12/22 10:46:50'653;218,612;;;
1147;06/12/22 10:46:51'134;218,547;;;
1148;06/12/22 10:46:51'612;218,687;;;
1149;06/12/22 10:46:52'252;218,580;;;
1150;06/12/22 10:46:52'732;218,638;;;
1151;06/12/22 10:46:53'212;218,615;;;
1152;06/12/22 10:46:53'691;218,569;;;
1153;06/12/22 10:46:54'172;218,666;;;
1154;06/12/22 10:46:54'652;218,714;;;
1155;06/12/22 10:46:55'292;218,581;;;
1156;06/12/22 10:46:55'772;218,562;;;
1157;06/12/22 10:46:56'252;218,560;;;
1158;06/12/22 10:46:56'732;218,611;;;
1159;06/12/22 10:46:57'212;218,614;;;
1160;06/12/22 10:46:57'691;218,575;;;
1161;06/12/22 10:46:58'171;218,694;;;
1162;06/12/22 10:46:58'651;218,626;;;
1163;06/12/22 10:46:59'131;218,708;;;
1164;06/12/22 10:46:59'611;218,673;;;
1165;06/12/22 10:46:59'931;218,674;;;
1166;06/12/22 10:47:00'411;218,633;;;
1167;06/12/22 10:47:00'893;218,671;;;
1168;06/12/22 10:47:01'531;218,533;;;
1169;06/12/22 10:47:02'171;218,699;;;
1170;06/12/22 10:47:02'651;218,586;;;
1171;06/12/22 10:47:03'131;218,590;;;
1172;06/12/22 10:47:03'610;218,628;;;
1173;06/12/22 10:47:04'090;218,588;;;
1174;06/12/22 10:47:04'570;218,547;;;
1175;06/12/22 10:47:05'210;218,669;;;
1176;06/12/22 10:47:05'690;218,637;;;
1177;06/12/22 10:47:06'170;218,636;;;
1178;06/12/22 10:47:06'650;218,625;;;
1179;06/12/22 10:47:07'130;218,573;;;
1180;06/12/22 10:47:07'450;218,472;;;
1181;06/12/22 10:47:07'930;218,535;;;
1182;06/12/22 10:47:08'250;218,496;;;
1183;06/12/22 10:47:08'730;218,526;;;
1184;06/12/22 10:47:09'050;218,526;;;
1185;06/12/22 10:47:09'529;218,511;;;
1186;06/12/22 10:47:10'009;218,521;;;
1187;06/12/22 10:47:10'489;218,467;;;
1188;06/12/22 10:47:10'969;218,490;;;
1189;06/12/22 10:47:11'449;218,547;;;
