Valor 1 : Tensão efectiva T3 (0s) [Dispositivo-2]
Número;Tempo;Valor 1-avg[V];Valor 1-min[V];Valor 1-max[V];
603;01/12/22 10:08:58'779;218,077;;;
604;01/12/22 10:08:59'260;218,115;;;
605;01/12/22 10:08:59'740;218,061;;;
606;01/12/22 10:09:00'220;218,080;;;
607;01/12/22 10:09:00'700;218,047;;;
608;01/12/22 10:09:01'020;218,075;;;
609;01/12/22 10:09:01'500;218,137;;;
610;01/12/22 10:09:01'980;218,081;;;
611;01/12/22 10:09:02'620;218,142;;;
612;01/12/22 10:09:03'099;218,140;;;
613;01/12/22 10:09:03'579;218,128;;;
614;01/12/22 10:09:04'058;218,124;;;
615;01/12/22 10:09:04'538;218,139;;;
616;01/12/22 10:09:04'858;218,156;;;
617;01/12/22 10:09:05'339;218,149;;;
618;01/12/22 10:09:05'659;218,120;;;
619;01/12/22 10:09:06'139;218,185;;;
620;01/12/22 10:09:06'459;218,157;;;
621;01/12/22 10:09:06'939;218,180;;;
622;01/12/22 10:09:07'259;218,218;;;
623;01/12/22 10:09:07'739;218,164;;;
624;01/12/22 10:09:08'219;218,195;;;
625;01/12/22 10:09:08'699;218,205;;;
626;01/12/22 10:09:09'179;218,246;;;
627;01/12/22 10:09:09'499;218,210;;;
628;01/12/22 10:09:09'978;218,216;;;
629;01/12/22 10:09:10'458;218,162;;;
630;01/12/22 10:09:10'938;218,180;;;
631;01/12/22 10:09:11'418;218,121;;;
632;01/12/22 10:09:12'058;218,207;;;
633;01/12/22 10:09:12'538;218,135;;;
634;01/12/22 10:09:13'018;218,171;;;
635;01/12/22 10:09:13'658;218,254;;;
636;01/12/22 10:09:14'138;218,224;;;
637;01/12/22 10:09:14'618;218,193;;;
638;01/12/22 10:09:15'257;218,275;;;
639;01/12/22 10:09:15'897;218,270;;;
640;01/12/22 10:09:16'377;218,194;;;
641;01/12/22 10:09:16'857;218,224;;;
642;01/12/22 10:09:17'497;218,301;;;
643;01/12/22 10:09:17'977;218,169;;;
644;01/12/22 10:09:18'456;218,190;;;
645;01/12/22 10:09:18'937;218,213;;;
646;01/12/22 10:09:19'417;218,184;;;
647;01/12/22 10:09:19'897;218,183;;;
648;01/12/22 10:09:20'377;218,152;;;
649;01/12/22 10:09:20'857;218,212;;;
650;01/12/22 10:09:21'177;218,266;;;
651;01/12/22 10:09:21'657;218,276;;;
652;01/12/22 10:09:22'136;218,229;;;
653;01/12/22 10:09:22'616;218,208;;;
654;01/12/22 10:09:23'095;218,267;;;
655;01/12/22 10:09:23'576;218,245;;;
656;01/12/22 10:09:24'056;218,291;;;
657;01/12/22 10:09:24'536;218,211;;;
658;01/12/22 10:09:25'016;218,245;;;
659;01/12/22 10:09:25'496;218,289;;;
660;01/12/22 10:09:25'816;218,215;;;
661;01/12/22 10:09:26'295;218,187;;;
662;01/12/22 10:09:26'776;218,220;;;
663;01/12/22 10:09:27'256;218,255;;;
664;01/12/22 10:09:27'735;218,213;;;
665;01/12/22 10:09:28'375;218,205;;;
666;01/12/22 10:09:28'855;218,221;;;
667;01/12/22 10:09:29'335;218,235;;;
668;01/12/22 10:09:29'975;218,268;;;
669;01/12/22 10:09:30'615;218,253;;;
670;01/12/22 10:09:31'095;218,295;;;
671;01/12/22 10:09:31'575;218,286;;;
672;01/12/22 10:09:32'055;218,246;;;
673;01/12/22 10:09:32'535;218,249;;;
674;01/12/22 10:09:32'855;218,232;;;
675;01/12/22 10:09:34'150;218,331;;;
676;01/12/22 10:09:34'629;218,266;;;
677;01/12/22 10:09:35'110;218,381;;;
678;01/12/22 10:09:35'591;218,346;;;
679;01/12/22 10:09:35'910;218,305;;;
680;01/12/22 10:09:36'390;218,370;;;
681;01/12/22 10:09:36'870;218,281;;;
682;01/12/22 10:09:37'510;218,403;;;
683;01/12/22 10:09:37'989;218,261;;;
684;01/12/22 10:09:38'469;218,312;;;
685;01/12/22 10:09:38'966;218,312;;;
686;01/12/22 10:09:39'446;218,288;;;
687;01/12/22 10:09:39'765;218,347;;;
688;01/12/22 10:09:40'244;218,385;;;
689;01/12/22 10:09:40'564;218,290;;;
690;01/12/22 10:09:41'045;218,314;;;
691;01/12/22 10:09:41'525;218,389;;;
692;01/12/22 10:09:42'004;218,283;;;
693;01/12/22 10:09:42'484;218,281;;;
694;01/12/22 10:09:42'981;218,323;;;
695;01/12/22 10:09:43'461;218,313;;;
696;01/12/22 10:09:43'781;218,263;;;
697;01/12/22 10:09:44'261;218,249;;;
698;01/12/22 10:09:44'741;218,255;;;
699;01/12/22 10:09:45'220;218,313;;;
700;01/12/22 10:09:45'699;218,279;;;
701;01/12/22 10:09:46'179;218,325;;;
702;01/12/22 10:09:46'660;218,233;;;
703;01/12/22 10:09:47'140;218,298;;;
704;01/12/22 10:09:47'620;218,307;;;
705;01/12/22 10:09:48'100;218,306;;;
706;01/12/22 10:09:48'580;218,215;;;
707;01/12/22 10:09:49'060;218,201;;;
708;01/12/22 10:09:49'540;218,268;;;
709;01/12/22 10:09:50'180;218,252;;;
710;01/12/22 10:09:50'660;218,240;;;
711;01/12/22 10:09:51'156;218,205;;;
712;01/12/22 10:09:51'795;218,210;;;
713;01/12/22 10:09:52'291;218,175;;;
714;01/12/22 10:09:52'770;218,094;;;
715;01/12/22 10:09:53'251;218,208;;;
716;01/12/22 10:09:53'731;218,145;;;
717;01/12/22 10:09:54'051;218,068;;;
718;01/12/22 10:09:54'547;218,171;;;
719;01/12/22 10:09:55'027;218,173;;;
720;01/12/22 10:09:55'507;218,173;;;
721;01/12/22 10:09:55'987;218,129;;;
722;01/12/22 10:09:56'627;218,133;;;
723;01/12/22 10:09:57'107;218,207;;;
724;01/12/22 10:09:57'587;218,217;;;
725;01/12/22 10:09:58'226;218,180;;;
726;01/12/22 10:09:58'706;218,095;;;
727;01/12/22 10:09:59'186;218,184;;;
728;01/12/22 10:09:59'826;218,175;;;
729;01/12/22 10:10:00'307;218,171;;;
730;01/12/22 10:10:00'786;218,146;;;
731;01/12/22 10:10:01'106;218,188;;;
732;01/12/22 10:10:01'602;218,192;;;
733;01/12/22 10:10:02'242;218,182;;;
734;01/12/22 10:10:02'722;218,201;;;
735;01/12/22 10:10:03'202;218,169;;;
736;01/12/22 10:10:03'680;218,207;;;
737;01/12/22 10:10:04'161;218,238;;;
738;01/12/22 10:10:04'641;218,205;;;
739;01/12/22 10:10:05'297;218,171;;;
740;01/12/22 10:10:05'777;218,221;;;
741;01/12/22 10:10:06'257;218,228;;;
742;01/12/22 10:10:06'897;218,201;;;
743;01/12/22 10:10:07'377;218,198;;;
744;01/12/22 10:10:07'857;218,223;;;
745;01/12/22 10:10:08'497;218,229;;;
746;01/12/22 10:10:08'977;218,198;;;
747;01/12/22 10:10:09'457;218,192;;;
748;01/12/22 10:10:10'096;218,246;;;
749;01/12/22 10:10:10'576;218,224;;;
750;01/12/22 10:10:11'056;218,181;;;
751;01/12/22 10:10:11'696;218,288;;;
752;01/12/22 10:10:12'335;218,248;;;
753;01/12/22 10:10:12'815;218,272;;;
754;01/12/22 10:10:13'296;218,255;;;
755;01/12/22 10:10:13'776;218,284;;;
756;01/12/22 10:10:14'256;218,257;;;
757;01/12/22 10:10:14'576;218,303;;;
758;01/12/22 10:10:15'056;218,335;;;
759;01/12/22 10:10:15'376;218,232;;;
760;01/12/22 10:10:15'855;218,329;;;
761;01/12/22 10:10:16'335;218,300;;;
762;01/12/22 10:10:16'815;218,290;;;
763;01/12/22 10:10:17'295;218,279;;;
764;01/12/22 10:10:17'615;218,374;;;
765;01/12/22 10:10:18'095;218,342;;;
766;01/12/22 10:10:18'415;218,317;;;
767;01/12/22 10:10:18'895;218,282;;;
768;01/12/22 10:10:19'215;218,375;;;
769;01/12/22 10:10:19'695;218,288;;;
770;01/12/22 10:10:20'015;218,299;;;
771;01/12/22 10:10:20'495;218,287;;;
772;01/12/22 10:10:20'975;218,247;;;
773;01/12/22 10:10:21'455;218,322;;;
774;01/12/22 10:10:21'950;218,276;;;
775;01/12/22 10:10:22'430;218,303;;;
776;01/12/22 10:10:22'909;218,242;;;
777;01/12/22 10:10:23'422;218,255;;;
778;01/12/22 10:10:23'902;218,245;;;
779;01/12/22 10:10:24'382;218,251;;;
780;01/12/22 10:10:24'878;218,221;;;
781;01/12/22 10:10:25'358;218,238;;;
782;01/12/22 10:10:25'838;218,262;;;
783;01/12/22 10:10:26'158;218,254;;;
784;01/12/22 10:10:26'637;218,239;;;
785;01/12/22 10:10:26'958;218,174;;;
786;01/12/22 10:10:28'301;218,188;;;
787;01/12/22 10:10:28'781;218,152;;;
788;01/12/22 10:10:29'277;218,167;;;
789;01/12/22 10:10:29'757;218,182;;;
790;01/12/22 10:10:30'077;218,218;;;
791;01/12/22 10:10:30'557;218,187;;;
792;01/12/22 10:10:30'877;218,187;;;
793;01/12/22 10:10:31'357;218,138;;;
794;01/12/22 10:10:31'677;218,164;;;
795;01/12/22 10:10:32'157;218,188;;;
796;01/12/22 10:10:32'637;218,133;;;
797;01/12/22 10:10:33'277;218,142;;;
798;01/12/22 10:10:33'756;218,134;;;
799;01/12/22 10:10:34'236;218,192;;;
800;01/12/22 10:10:34'876;218,191;;;
801;01/12/22 10:10:35'371;218,099;;;
802;01/12/22 10:10:35'852;218,182;;;
803;01/12/22 10:10:36'492;218,165;;;
804;01/12/22 10:10:36'972;218,191;;;
805;01/12/22 10:10:37'468;218,228;;;
806;01/12/22 10:10:38'124;218,215;;;
807;01/12/22 10:10:38'604;218,182;;;
808;01/12/22 10:10:38'924;218,196;;;
809;01/12/22 10:10:39'404;218,222;;;
810;01/12/22 10:10:39'883;218,243;;;
811;01/12/22 10:10:40'523;218,195;;;
812;01/12/22 10:10:41'003;218,224;;;
813;01/12/22 10:10:41'483;218,288;;;
814;01/12/22 10:10:41'803;218,258;;;
815;01/12/22 10:10:42'283;218,251;;;
816;01/12/22 10:10:42'603;218,238;;;
817;01/12/22 10:10:43'083;218,293;;;
818;01/12/22 10:10:43'403;218,236;;;
819;01/12/22 10:10:43'883;218,259;;;
820;01/12/22 10:10:44'203;218,317;;;
821;01/12/22 10:10:44'683;218,274;;;
822;01/12/22 10:10:45'003;218,238;;;
823;01/12/22 10:10:45'482;218,250;;;
824;01/12/22 10:10:45'802;218,264;;;
825;01/12/22 10:10:46'282;218,237;;;
826;01/12/22 10:10:46'761;218,275;;;
827;01/12/22 10:10:47'402;218,157;;;
828;01/12/22 10:10:47'881;218,239;;;
829;01/12/22 10:10:48'378;218,246;;;
830;01/12/22 10:10:48'858;218,253;;;
831;01/12/22 10:10:49'338;218,218;;;
832;01/12/22 10:10:49'818;218,168;;;
833;01/12/22 10:10:50'297;218,253;;;
834;01/12/22 10:10:50'777;218,213;;;
835;01/12/22 10:10:51'418;218,177;;;
836;01/12/22 10:10:51'897;218,199;;;
837;01/12/22 10:10:52'377;218,270;;;
838;01/12/22 10:10:53'017;218,220;;;
839;01/12/22 10:10:53'497;218,243;;;
840;01/12/22 10:10:53'977;218,150;;;
841;01/12/22 10:10:54'617;218,184;;;
842;01/12/22 10:10:55'272;218,153;;;
843;01/12/22 10:10:55'753;218,161;;;
844;01/12/22 10:10:56'233;218,198;;;
845;01/12/22 10:10:56'713;218,164;;;
846;01/12/22 10:10:57'193;218,216;;;
847;01/12/22 10:10:57'673;218,159;;;
848;01/12/22 10:10:58'152;218,172;;;
849;01/12/22 10:10:58'632;218,150;;;
850;01/12/22 10:10:59'112;218,224;;;
851;01/12/22 10:10:59'591;218,144;;;
852;01/12/22 10:11:00'072;218,175;;;
853;01/12/22 10:11:00'391;218,149;;;
854;01/12/22 10:11:00'871;218,131;;;
855;01/12/22 10:11:01'351;218,093;;;
856;01/12/22 10:11:01'992;218,110;;;
857;01/12/22 10:11:02'472;218,117;;;
858;01/12/22 10:11:02'952;218,090;;;
859;01/12/22 10:11:03'432;218,048;;;
860;01/12/22 10:11:03'911;218,077;;;
861;01/12/22 10:11:04'391;218,101;;;
862;01/12/22 10:11:04'871;218,044;;;
863;01/12/22 10:11:05'350;218,044;;;
864;01/12/22 10:11:05'991;218,066;;;
865;01/12/22 10:11:06'471;218,085;;;
866;01/12/22 10:11:06'951;218,123;;;
867;01/12/22 10:11:07'431;218,044;;;
868;01/12/22 10:11:07'911;218,123;;;
869;01/12/22 10:11:08'391;218,071;;;
870;01/12/22 10:11:09'032;218,083;;;
871;01/12/22 10:11:09'511;218,176;;;
872;01/12/22 10:11:09'990;218,105;;;
873;01/12/22 10:11:10'630;218,179;;;
874;01/12/22 10:11:11'110;218,202;;;
875;01/12/22 10:11:11'590;218,173;;;
876;01/12/22 10:11:12'229;218,236;;;
877;01/12/22 10:11:12'710;218,184;;;
878;01/12/22 10:11:13'190;218,248;;;
879;01/12/22 10:11:13'670;218,222;;;
880;01/12/22 10:11:14'150;218,202;;;
881;01/12/22 10:11:14'630;218,209;;;
882;01/12/22 10:11:15'269;218,189;;;
883;01/12/22 10:11:15'749;218,221;;;
884;01/12/22 10:11:16'229;218,278;;;
885;01/12/22 10:11:16'869;218,200;;;
886;01/12/22 10:11:17'349;218,224;;;
887;01/12/22 10:11:17'829;218,239;;;
888;01/12/22 10:11:18'469;218,237;;;
889;01/12/22 10:11:18'949;218,269;;;
890;01/12/22 10:11:19'429;218,183;;;
891;01/12/22 10:11:19'909;218,270;;;
892;01/12/22 10:11:20'389;218,241;;;
893;01/12/22 10:11:20'869;218,232;;;
894;01/12/22 10:11:22'947;218,196;;;
895;01/12/22 10:11:23'268;218,168;;;
896;01/12/22 10:11:23'748;218,218;;;
897;01/12/22 10:11:24'228;218,248;;;
898;01/12/22 10:11:24'708;218,219;;;
899;01/12/22 10:11:25'187;218,270;;;
900;01/12/22 10:11:25'509;218,265;;;
901;01/12/22 10:11:25'987;218,193;;;
902;01/12/22 10:11:26'468;218,215;;;
903;01/12/22 10:11:26'948;218,166;;;
904;01/12/22 10:11:27'427;218,140;;;
905;01/12/22 10:11:28'067;218,224;;;
906;01/12/22 10:11:28'548;218,233;;;
907;01/12/22 10:11:29'027;218,227;;;
908;01/12/22 10:11:29'507;218,214;;;
909;01/12/22 10:11:29'987;218,175;;;
910;01/12/22 10:11:30'467;218,166;;;
911;01/12/22 10:11:31'107;218,252;;;
912;01/12/22 10:11:31'587;218,210;;;
913;01/12/22 10:11:32'066;218,224;;;
914;01/12/22 10:11:32'707;218,183;;;
915;01/12/22 10:11:33'187;218,253;;;
916;01/12/22 10:11:33'666;218,232;;;
917;01/12/22 10:11:34'146;218,250;;;
918;01/12/22 10:11:34'625;218,225;;;
919;01/12/22 10:11:35'106;218,255;;;
920;01/12/22 10:11:35'585;218,206;;;
921;01/12/22 10:11:36'065;218,241;;;
922;01/12/22 10:11:36'386;218,210;;;
923;01/12/22 10:11:36'866;218,275;;;
924;01/12/22 10:11:37'186;218,292;;;
925;01/12/22 10:11:37'666;218,192;;;
926;01/12/22 10:11:37'986;218,213;;;
927;01/12/22 10:11:38'466;218,222;;;
928;01/12/22 10:11:38'786;218,254;;;
929;01/12/22 10:11:39'266;218,151;;;
930;01/12/22 10:11:39'745;218,182;;;
931;01/12/22 10:11:40'385;218,230;;;
932;01/12/22 10:11:40'865;218,253;;;
933;01/12/22 10:11:41'345;218,199;;;
934;01/12/22 10:11:42'001;218,158;;;
935;01/12/22 10:11:42'481;218,220;;;
936;01/12/22 10:11:42'961;218,211;;;
937;01/12/22 10:11:43'601;218,225;;;
938;01/12/22 10:11:44'081;218,213;;;
939;01/12/22 10:11:44'561;218,188;;;
940;01/12/22 10:11:45'201;218,225;;;
941;01/12/22 10:11:45'680;218,130;;;
942;01/12/22 10:11:46'160;218,188;;;
943;01/12/22 10:11:46'799;218,210;;;
944;01/12/22 10:11:47'279;218,178;;;
945;01/12/22 10:11:47'760;218,128;;;
946;01/12/22 10:11:48'400;218,150;;;
947;01/12/22 10:11:49'039;218,238;;;
948;01/12/22 10:11:49'520;218,222;;;
949;01/12/22 10:11:50'000;218,127;;;
950;01/12/22 10:11:50'480;218,160;;;
951;01/12/22 10:11:50'960;218,146;;;
952;01/12/22 10:11:51'440;218,163;;;
953;01/12/22 10:11:51'919;218,128;;;
954;01/12/22 10:11:52'399;218,165;;;
955;01/12/22 10:11:53'039;218,111;;;
956;01/12/22 10:11:53'519;218,215;;;
957;01/12/22 10:11:53'998;218,054;;;
958;01/12/22 10:11:54'318;218,097;;;
959;01/12/22 10:11:54'799;218,144;;;
960;01/12/22 10:11:55'278;218,108;;;
961;01/12/22 10:11:55'759;218,120;;;
962;01/12/22 10:11:56'238;218,186;;;
963;01/12/22 10:11:56'718;218,140;;;
964;01/12/22 10:11:57'199;218,192;;;
965;01/12/22 10:11:57'519;218,156;;;
966;01/12/22 10:11:57'997;218,113;;;
967;01/12/22 10:11:58'478;218,149;;;
968;01/12/22 10:11:58'957;218,159;;;
969;01/12/22 10:11:59'437;218,044;;;
970;01/12/22 10:11:59'918;218,149;;;
971;01/12/22 10:12:00'558;218,140;;;
972;01/12/22 10:12:01'038;218,099;;;
973;01/12/22 10:12:01'518;218,202;;;
974;01/12/22 10:12:02'157;218,144;;;
975;01/12/22 10:12:02'637;218,116;;;
976;01/12/22 10:12:03'117;218,183;;;
977;01/12/22 10:12:03'757;218,141;;;
978;01/12/22 10:12:04'237;218,154;;;
979;01/12/22 10:12:04'718;218,120;;;
980;01/12/22 10:12:05'197;218,124;;;
981;01/12/22 10:12:05'677;218,120;;;
982;01/12/22 10:12:06'157;218,161;;;
983;01/12/22 10:12:06'637;218,113;;;
984;01/12/22 10:12:07'117;218,162;;;
985;01/12/22 10:12:07'437;218,116;;;
986;01/12/22 10:12:07'916;218,068;;;
987;01/12/22 10:12:08'396;218,065;;;
988;01/12/22 10:12:08'877;218,072;;;
989;01/12/22 10:12:09'357;218,111;;;
990;01/12/22 10:12:09'836;218,115;;;
991;01/12/22 10:12:10'315;218,088;;;
992;01/12/22 10:12:10'795;218,090;;;
993;01/12/22 10:12:11'275;218,106;;;
994;01/12/22 10:12:11'757;218,099;;;
995;01/12/22 10:12:12'235;218,102;;;
996;01/12/22 10:12:12'715;218,094;;;
997;01/12/22 10:12:13'195;218,143;;;
998;01/12/22 10:12:13'836;218,118;;;
999;01/12/22 10:12:14'315;218,110;;;
1000;01/12/22 10:12:14'796;218,112;;;
1001;01/12/22 10:12:16'123;218,158;;;
1002;01/12/22 10:12:16'603;218,159;;;
1003;01/12/22 10:12:17'243;218,135;;;
1004;01/12/22 10:12:17'723;218,116;;;
1005;01/12/22 10:12:18'203;218,151;;;
1006;01/12/22 10:12:18'683;218,155;;;
1007;01/12/22 10:12:19'163;218,138;;;
1008;01/12/22 10:12:19'643;218,157;;;
1009;01/12/22 10:12:20'283;218,109;;;
1010;01/12/22 10:12:20'763;218,094;;;
1011;01/12/22 10:12:21'243;218,182;;;
1012;01/12/22 10:12:21'882;218,102;;;
1013;01/12/22 10:12:22'362;218,130;;;
1014;01/12/22 10:12:22'842;218,132;;;
1015;01/12/22 10:12:23'162;218,212;;;
1016;01/12/22 10:12:23'642;218,206;;;
1017;01/12/22 10:12:24'122;218,175;;;
1018;01/12/22 10:12:24'602;218,187;;;
1019;01/12/22 10:12:25'081;218,211;;;
1020;01/12/22 10:12:25'722;218,180;;;
1021;01/12/22 10:12:26'202;218,178;;;
1022;01/12/22 10:12:26'682;218,162;;;
1023;01/12/22 10:12:27'322;218,125;;;
1024;01/12/22 10:12:27'801;218,150;;;
1025;01/12/22 10:12:28'281;218,120;;;
1026;01/12/22 10:12:28'921;218,154;;;
1027;01/12/22 10:12:29'403;218,141;;;
1028;01/12/22 10:12:29'881;218,165;;;
1029;01/12/22 10:12:30'361;218,138;;;
1030;01/12/22 10:12:30'841;218,143;;;
1031;01/12/22 10:12:31'321;218,113;;;
1032;01/12/22 10:12:31'961;218,197;;;
1033;01/12/22 10:12:32'441;218,084;;;
1034;01/12/22 10:12:32'923;218,127;;;
1035;01/12/22 10:12:33'561;218,212;;;
1036;01/12/22 10:12:34'040;218,048;;;
1037;01/12/22 10:12:34'520;218,127;;;
1038;01/12/22 10:12:34'840;218,105;;;
1039;01/12/22 10:12:35'320;218,061;;;
1040;01/12/22 10:12:35'640;218,116;;;
1041;01/12/22 10:12:36'120;218,215;;;
1042;01/12/22 10:12:36'440;218,082;;;
1043;01/12/22 10:12:36'920;218,074;;;
1044;01/12/22 10:12:37'399;218,069;;;
1045;01/12/22 10:12:38'040;218,078;;;
1046;01/12/22 10:12:38'519;218,100;;;
1047;01/12/22 10:12:39'000;218,092;;;
1048;01/12/22 10:12:39'480;218,092;;;
1049;01/12/22 10:12:39'959;218,145;;;
1050;01/12/22 10:12:40'278;218,090;;;
1051;01/12/22 10:12:40'759;218,067;;;
1052;01/12/22 10:12:41'238;218,141;;;
1053;01/12/22 10:12:41'879;218,100;;;
1054;01/12/22 10:12:42'358;218,065;;;
1055;01/12/22 10:12:42'839;218,068;;;
1056;01/12/22 10:12:43'319;218,055;;;
1057;01/12/22 10:12:43'798;218,069;;;
1058;01/12/22 10:12:44'122;218,124;;;
1059;01/12/22 10:12:44'599;218,043;;;
1060;01/12/22 10:12:45'079;218,125;;;
1061;01/12/22 10:12:45'718;218,085;;;
1062;01/12/22 10:12:46'198;218,077;;;
1063;01/12/22 10:12:46'678;218,087;;;
1064;01/12/22 10:12:47'159;218,119;;;
1065;01/12/22 10:12:47'638;218,103;;;
1066;01/12/22 10:12:48'118;218,130;;;
1067;01/12/22 10:12:48'598;218,064;;;
1068;01/12/22 10:12:49'078;218,130;;;
1069;01/12/22 10:12:49'558;218,166;;;
1070;01/12/22 10:12:50'038;218,141;;;
1071;01/12/22 10:12:50'518;218,087;;;
1072;01/12/22 10:12:51'158;218,149;;;
1073;01/12/22 10:12:51'638;218,145;;;
1074;01/12/22 10:12:52'117;218,186;;;
1075;01/12/22 10:12:52'757;218,089;;;
1076;01/12/22 10:12:53'253;218,109;;;
1077;01/12/22 10:12:53'733;218,142;;;
1078;01/12/22 10:12:54'213;218,151;;;
1079;01/12/22 10:12:54'693;218,151;;;
1080;01/12/22 10:12:55'172;218,218;;;
1081;01/12/22 10:12:55'813;218,138;;;
1082;01/12/22 10:12:56'293;218,161;;;
1083;01/12/22 10:12:56'773;218,103;;;
1084;01/12/22 10:12:57'269;218,129;;;
1085;01/12/22 10:12:57'748;218,138;;;
1086;01/12/22 10:12:58'084;218,187;;;
1087;01/12/22 10:12:58'564;218,181;;;
1088;01/12/22 10:12:59'044;218,167;;;
1089;01/12/22 10:12:59'524;218,211;;;
1090;01/12/22 10:13:00'004;218,193;;;
1091;01/12/22 10:13:00'644;218,155;;;
1092;01/12/22 10:13:01'124;218,172;;;
1093;01/12/22 10:13:01'604;218,189;;;
1094;01/12/22 10:13:02'244;218,110;;;
1095;01/12/22 10:13:02'724;218,176;;;
1096;01/12/22 10:13:03'204;218,164;;;
1097;01/12/22 10:13:03'686;218,147;;;
1098;01/12/22 10:13:04'163;218,183;;;
1099;01/12/22 10:13:04'643;218,146;;;
1100;01/12/22 10:13:05'123;218,193;;;
1101;01/12/22 10:13:05'603;218,194;;;
1102;01/12/22 10:13:05'923;218,100;;;
1103;01/12/22 10:13:06'403;218,110;;;
1104;01/12/22 10:13:06'723;218,121;;;
1105;01/12/22 10:13:07'203;218,180;;;
1106;01/12/22 10:13:08'355;218,108;;;
1107;01/12/22 10:13:08'835;218,104;;;
1108;01/12/22 10:13:09'315;218,099;;;
1109;01/12/22 10:13:09'794;218,130;;;
1110;01/12/22 10:13:10'434;218,106;;;
1111;01/12/22 10:13:11'074;218,200;;;
1112;01/12/22 10:13:11'554;218,184;;;
1113;01/12/22 10:13:12'034;218,153;;;
1114;01/12/22 10:13:12'674;218,122;;;
1115;01/12/22 10:13:13'153;218,205;;;
1116;01/12/22 10:13:13'634;218,184;;;
1117;01/12/22 10:13:14'114;218,188;;;
1118;01/12/22 10:13:14'594;218,158;;;
1119;01/12/22 10:13:14'914;218,142;;;
1120;01/12/22 10:13:15'394;218,094;;;
1121;01/12/22 10:13:15'872;218,194;;;
1122;01/12/22 10:13:16'352;218,134;;;
1123;01/12/22 10:13:16'833;218,064;;;
1124;01/12/22 10:13:17'312;218,075;;;
1125;01/12/22 10:13:17'793;218,085;;;
1126;01/12/22 10:13:18'272;218,091;;;
1127;01/12/22 10:13:18'912;218,100;;;
1128;01/12/22 10:13:19'392;218,061;;;
1129;01/12/22 10:13:19'872;218,111;;;
1130;01/12/22 10:13:20'353;218,120;;;
1131;01/12/22 10:13:20'833;218,030;;;
1132;01/12/22 10:13:21'313;218,042;;;
1133;01/12/22 10:13:21'952;218,084;;;
1134;01/12/22 10:13:22'448;218,079;;;
1135;01/12/22 10:13:22'928;218,055;;;
1136;01/12/22 10:13:23'408;218,043;;;
1137;01/12/22 10:13:23'887;218,088;;;
1138;01/12/22 10:13:24'528;218,074;;;
1139;01/12/22 10:13:25'168;218,147;;;
1140;01/12/22 10:13:25'647;218,120;;;
1141;01/12/22 10:13:26'128;218,138;;;
1142;01/12/22 10:13:26'768;218,141;;;
1143;01/12/22 10:13:27'249;218,124;;;
1144;01/12/22 10:13:27'727;218,079;;;
1145;01/12/22 10:13:28'366;218,082;;;
1146;01/12/22 10:13:28'846;218,041;;;
1147;01/12/22 10:13:29'327;218,061;;;
1148;01/12/22 10:13:29'647;218,149;;;
1149;01/12/22 10:13:30'127;218,129;;;
1150;01/12/22 10:13:30'607;218,100;;;
1151;01/12/22 10:13:31'088;218,167;;;
1152;01/12/22 10:13:31'567;218,122;;;
1153;01/12/22 10:13:32'047;218,082;;;
1154;01/12/22 10:13:32'526;218,087;;;
1155;01/12/22 10:13:32'847;218,050;;;
1156;01/12/22 10:13:33'327;218,074;;;
1157;01/12/22 10:13:33'646;218,187;;;
1158;01/12/22 10:13:34'126;218,121;;;
1159;01/12/22 10:13:34'446;218,120;;;
1160;01/12/22 10:13:34'926;218,094;;;
1161;01/12/22 10:13:35'405;218,104;;;
1162;01/12/22 10:13:36'045;218,142;;;
1163;01/12/22 10:13:36'526;218,095;;;
1164;01/12/22 10:13:37'006;218,078;;;
1165;01/12/22 10:13:37'486;218,178;;;
1166;01/12/22 10:13:37'966;218,094;;;
1167;01/12/22 10:13:38'446;218,105;;;
1168;01/12/22 10:13:38'926;218,093;;;
1169;01/12/22 10:13:39'406;218,104;;;
1170;01/12/22 10:13:40'044;218,160;;;
1171;01/12/22 10:13:40'525;218,168;;;
1172;01/12/22 10:13:41'005;218,140;;;
1173;01/12/22 10:13:41'484;218,217;;;
1174;01/12/22 10:13:41'965;218,124;;;
1175;01/12/22 10:13:42'449;218,147;;;
1176;01/12/22 10:13:43'085;218,208;;;
1177;01/12/22 10:13:43'564;218,188;;;
1178;01/12/22 10:13:44'044;218,137;;;
1179;01/12/22 10:13:44'684;218,097;;;
1180;01/12/22 10:13:45'165;218,196;;;
1181;01/12/22 10:13:45'643;218,231;;;
1182;01/12/22 10:13:45'980;218,137;;;
1183;01/12/22 10:13:46'462;218,177;;;
1184;01/12/22 10:13:47'100;218,201;;;
1185;01/12/22 10:13:47'580;218,184;;;
1186;01/12/22 10:13:48'060;218,201;;;
1187;01/12/22 10:13:48'540;218,182;;;
1188;01/12/22 10:13:49'020;218,160;;;
1189;01/12/22 10:13:49'500;218,241;;;
1190;01/12/22 10:13:50'140;218,178;;;
1191;01/12/22 10:13:50'620;218,199;;;
1192;01/12/22 10:13:51'100;218,202;;;
1193;01/12/22 10:13:51'580;218,190;;;
1194;01/12/22 10:13:52'060;218,238;;;
1195;01/12/22 10:13:52'539;218,135;;;
1196;01/12/22 10:13:53'018;218,123;;;
1197;01/12/22 10:13:53'498;218,227;;;
1198;01/12/22 10:13:53'820;218,100;;;
