22_12_13_1_ao_4.csv;;;;;;;;;;;;;;;
13/12/2022 08:04;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
16;;;;;;;;;;;;;;;
TIME;" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""DIO""";" ""TOTAL""";" ""ALARM1""";" ""ALARM2"""
04TIME;" ""0401""";" ""0402""";" ""0403""";" ""0404""";" ""0405""";" ""0406""";" ""0407""";" ""0408""";" ""0409""";" ""0410""";" ""0417""";" ""04DIO""";" ""04TOTAL""";" ""04ALARM1""";" ""04ALARM2"""
44908,57124;20,3914;20,2007;21,1344;20,939;20,91;21,3421;240,493;241,894;240,976;-1,56274;250,579;255;0;0;0
44908,57126;20,3889;20,2003;21,1326;20,9394;20,9175;21,338;240,695;240,406;239,181;-1,55453;248,017;255;0;0;0
44908,57128;20,3832;20,197;21,1348;20,9351;20,9174;21,339;240,234;241,985;239,552;-1,54193;249,103;255;0;0;0
44908,5713;20,3867;20,2052;21,1322;20,9315;20,9124;21,3418;240,092;241,582;240,079;-1,5415;246,681;255;0;0;0
44908,57132;20,3889;20,203;21,132;20,9338;20,9159;21,3364;240,39;241,185;240,703;-1,54549;249,191;255;0;0;0
44908,57134;20,3847;20,199;21,1268;20,9339;20,9133;21,333;241,969;241,083;237,257;-1,54659;249,664;255;0;0;0
44908,57137;20,3842;20,1982;21,1275;20,9296;20,9109;21,3252;241,285;241,972;239,939;-1,55405;250,981;255;0;0;0
44908,57139;20,3866;20,201;21,1236;20,9284;20,9081;21,326;238,489;241,953;239,598;-1,56043;250,774;255;0;0;0
44908,57141;20,3877;20,2025;21,1321;20,9311;20,9097;21,3242;240,343;241,576;239,988;-1,5605;249,65;255;0;0;0
44908,57143;20,3871;20,1994;21,1329;20,9332;20,9082;21,3253;238,494;239,723;239,318;-1,5555;248,852;255;0;0;0
44908,57145;20,3835;20,1964;21,1288;20,937;20,9143;21,3235;239,683;241,199;239,766;-1,54707;247,451;255;0;0;0
44908,57147;20,3861;20,1993;21,131;20,9355;20,9117;21,332;237,654;241,034;239,898;-1,54936;246,444;255;0;0;0
44908,57149;20,3922;20,2058;21,1355;20,9338;20,9201;21,3333;241,466;240,953;238,729;-1,55224;246,923;255;0;0;0
44908,57152;20,3842;20,2016;21,1329;20,9392;20,9134;21,3326;241,194;241,639;240,449;-1,55276;250,185;255;0;0;0
44908,57154;20,3825;20,2053;21,132;20,9352;20,9114;21,3352;239,88;241,093;238,478;-1,54826;247,695;255;0;0;0
44908,57156;20,3867;20,2046;21,1348;20,9311;20,9178;21,3369;238,945;241,993;237,043;-1,54489;247,448;255;0;0;0
44908,57158;20,3796;20,1944;21,1312;20,9376;20,9178;21,3416;237,828;239,969;237,763;-1,54722;250,304;255;0;0;0
44908,5716;20,3841;20,2007;21,1273;20,9323;20,9138;21,3462;239,757;241,854;237,774;-1,54314;250,305;255;0;0;0
44908,57162;20,3815;20,1949;21,1271;20,9356;20,9186;21,3455;240,195;241,705;240,36;-1,54037;246,316;255;0;0;0
44908,57164;20,388;20,1967;21,1296;20,9415;20,9161;21,3476;239,889;243,118;241,587;-1,54788;247,913;255;0;0;0
44908,57167;20,3848;20,2039;21,1301;20,9351;20,921;21,3448;238,874;242,498;237,509;-1,54336;247,829;255;0;0;0
44908,57169;20,389;20,2015;21,1361;20,9406;20,9164;21,3392;239,027;240,969;239,208;-1,5259;248,201;255;0;0;0
44908,57171;20,39;20,2033;21,1338;20,9426;20,921;21,3401;240,005;243,007;239,847;-1,53445;250,757;255;0;0;0
44908,57173;20,3886;20,2063;21,1395;20,9375;20,9219;21,3302;241,976;241,74;239,688;-1,54417;248,504;255;0;0;0
44908,57175;20,3847;20,1958;21,1232;20,9356;20,9093;21,3198;240,38;242,272;239,507;-1,54498;250,876;255;0;0;0
44908,57177;20,3856;20,2019;21,1266;20,9339;20,9102;21,3184;239,447;241,536;238,541;-1,54591;247,2;255;0;0;0
44908,57179;20,3818;20,2025;21,1302;20,9372;20,9174;21,3242;237,142;243,163;239,869;-1,55009;250,205;255;0;0;0
44908,57182;20,3759;20,1977;21,1256;20,9408;20,9157;21,3184;241,501;242,63;239,394;-1,54239;246,692;255;0;0;0
44908,57184;20,3801;20,201;21,1319;20,9385;20,9182;21,3199;239,347;243,375;237,652;-1,54447;247,77;255;0;0;0
44908,57186;20,3841;20,1983;21,1281;20,932;20,9191;21,329;240,45;240,196;238,664;-1,54668;248,273;255;0;0;0
44908,57188;20,3861;20,1995;21,1268;20,9409;20,918;21,3272;237,931;241,396;238,184;-1,53275;248,727;255;0;0;0
44908,5719;20,386;20,201;21,1264;20,9415;20,9184;21,3307;240,056;242,141;240,988;-1,54295;248,929;255;0;0;0
44908,57192;20,3782;20,1916;21,1236;20,939;20,9127;21,3264;240,063;240,071;239,223;-1,54734;247,055;255;0;0;0
44908,57194;20,3831;20,1945;21,1237;20,9336;20,9201;21,3367;238,244;241,489;239,497;-1,53593;249,583;255;0;0;0
44908,57197;20,382;20,1979;21,1287;20,9376;20,9184;21,3367;239,347;242,423;239,526;-1,5494;248,51;255;0;0;0
44908,57199;20,3867;20,1988;21,1309;20,9388;20,918;21,3294;241,056;240,356;240,882;-1,54052;248,108;255;0;0;0
44908,57201;20,3884;20,2009;21,1296;20,9398;20,9121;21,3281;239,693;242,829;239,641;-1,55641;248,571;255;0;0;0
44908,57203;20,3808;20,1968;21,1335;20,9413;20,9189;21,3301;241,663;241,439;237,346;-1,53817;250,361;255;0;0;0
44908,57205;20,3834;20,1915;21,1255;20,9442;20,9182;21,3293;240,033;243,067;238,775;-1,54032;246,9;255;0;0;0
44908,57207;20,377;20,1948;21,1276;20,9359;20,9149;21,3269;239,079;240,662;238,305;-1,55065;246,79;255;0;0;0
44908,57209;20,3826;20,201;21,1241;20,9396;20,9154;21,3304;238,411;239,766;241,042;-1,54716;249,78;255;0;0;0
44908,57211;20,3875;20,1969;21,1308;20,9332;20,92;21,3286;238,856;240,126;239,299;-1,54182;246,086;255;0;0;0
44908,57214;20,3841;20,2012;21,1271;20,9443;20,9207;21,3256;240,776;240,975;239,389;-1,54249;249,132;255;0;0;0
44908,57216;20,3797;20,1991;21,1278;20,9383;20,9184;21,3349;238,482;240,518;238,954;-1,544;247,654;255;0;0;0
44908,57218;20,3832;20,2005;21,13;20,9383;20,9209;21,3323;239,451;241,157;239,663;-1,54475;249,383;255;0;0;0
44908,5722;20,3816;20,2049;21,1263;20,9352;20,9157;21,331;240,78;240,706;239,279;-1,5338;249,63;255;0;0;0
44908,57222;20,3821;20,2003;21,1322;20,9361;20,9208;21,3337;240,494;242,853;240,218;-1,54401;250,036;255;0;0;0
44908,57224;20,3771;20,2005;21,1256;20,934;20,915;21,3387;239,057;240,859;238,353;-1,53696;249,001;255;0;0;0
44908,57226;20,3901;20,2054;21,1306;20,9474;20,9277;21,3494;240,071;240,621;239,715;-1,53172;248,379;255;0;0;0
44908,57229;20,3845;20,208;21,1329;20,9432;20,9247;21,3522;239,241;242,754;238,226;-1,53439;248,37;255;0;0;0
44908,57231;20,3897;20,2003;21,1318;20,9388;20,9196;21,3466;241,013;240,666;240,682;-1,53812;246,622;255;0;0;0
44908,57233;20,3854;20,2054;21,131;20,9394;20,9235;21,3447;240,003;242,108;240,245;-1,54484;247,378;255;0;0;0
44908,57235;20,3948;20,2059;21,1375;20,9463;20,9253;21,3482;240,556;241,352;240,125;-1,54955;248,151;255;0;0;0
44908,57237;20,3839;20,2076;21,1335;20,9405;20,9207;21,3462;239,474;239,969;239,127;-1,53957;247,024;255;0;0;0
44908,57239;20,3853;20,1987;21,1336;20,9389;20,9232;21,3412;241,211;241,931;240,113;-1,53381;248,836;255;0;0;0
44908,57241;20,3841;20,2021;21,1273;20,9437;20,9242;21,3398;241,215;242,61;241,108;-1,54131;248,723;255;0;0;0
44908,57244;20,3859;20,2015;21,1286;20,9391;20,9221;21,3424;238,094;241,178;240,711;-1,53419;247,52;255;0;0;0
44908,57246;20,3823;20,2035;21,1299;20,936;20,9226;21,3333;241,146;242,135;241,09;-1,54411;246,85;255;0;0;0
44908,57248;20,3793;20,2039;21,13;20,9413;20,9254;21,3347;240,979;243,187;239,808;-1,53085;248,568;255;0;0;0
44908,5725;20,3888;20,1981;21,1306;20,947;20,9228;21,3434;239,494;241,082;236,33;-1,53028;246,446;255;0;0;0
44908,57252;20,3861;20,2037;21,134;20,9509;20,9282;21,3452;241,743;241,758;238,759;-1,5231;248,552;255;0;0;0
44908,57254;20,3842;20,1995;21,1378;20,9427;20,9291;21,3411;239,901;240,143;240,527;-1,54607;248,158;255;0;0;0
44908,57256;20,3919;20,2064;21,1393;20,9506;20,928;21,3488;240,393;243,517;236,811;-1,53548;248,836;255;0;0;0
44908,57259;20,3877;20,2083;21,1324;20,9456;20,9321;21,3521;240,326;240,036;239,136;-1,53196;249,326;255;0;0;0
44908,57261;20,3903;20,2091;21,1407;20,9472;20,9286;21,3422;239,842;243,22;239,259;-1,53667;248,931;255;0;0;0
44908,57263;20,3806;20,2009;21,1373;20,9444;20,9302;21,3459;240,576;241,627;240,142;-1,53986;247,727;255;0;0;0
44908,57265;20,3869;20,2069;21,1396;20,943;20,9222;21,3404;240,128;242,553;241,704;-1,54095;249,047;255;0;0;0
44908,57267;20,3836;20,2065;21,1253;20,9485;20,9312;21,3375;240,393;242,716;240,68;-1,5475;248,53;255;0;0;0
44908,57269;20,3787;20,1999;21,1228;20,9344;20,9195;21,3298;239,077;240,436;239,605;-1,54543;247,356;255;0;0;0
44908,57271;20,3818;20,2016;21,1285;20,944;20,926;21,3304;239,963;242,388;240,387;-1,54214;250,34;255;0;0;0
44908,57274;20,3781;20,1953;21,1288;20,9424;20,9187;21,3301;239,955;240,942;237,55;-1,53368;248,46;255;0;0;0
44908,57276;20,3792;20,1924;21,1245;20,9355;20,9235;21,3268;241,287;241,475;238,851;-1,52927;250,549;255;0;0;0
44908,57278;20,3902;20,2072;21,1375;20,9408;20,9262;21,3376;240,878;241,396;240,673;-1,5349;249,114;255;0;0;0
44908,5728;20,3843;20,2022;21,1388;20,9536;20,9297;21,3425;240,585;239,513;237,682;-1,52228;249,648;255;0;0;0
44908,57282;20,3931;20,2076;21,134;20,948;20,9337;21,3409;239,924;240,494;240,656;-1,5365;248,621;255;0;0;0
44908,57284;20,3933;20,2074;21,1357;20,9536;20,9351;21,3352;239,186;240,881;240,869;-1,54237;248,445;255;0;0;0
44908,57286;20,388;20,212;21,1363;20,9581;20,9361;21,3284;240,079;239,906;240,219;-1,53344;247,889;255;0;0;0
44908,57288;20,3886;20,2108;21,1413;20,9514;20,9272;21,3182;241,311;241,404;238,338;-1,53133;247,241;255;0;0;0
44908,57291;20,3896;20,2117;21,1369;20,947;20,9297;21,314;239,741;242,934;238,027;-1,53082;250,045;255;0;0;0
44908,57293;20,3897;20,205;21,1372;20,9529;20,9337;21,3214;239,044;239,885;239,293;-1,53099;247,333;255;0;0;0
44908,57295;20,3894;20,2037;21,1403;20,9471;20,9316;21,3131;241,322;239,74;240,349;-1,52597;248,817;255;0;0;0
44908,57297;20,3855;20,2061;21,1406;20,9536;20,9288;21,3196;239,765;240,391;238,536;-1,5282;250,445;255;0;0;0
44908,57299;20,3881;20,2057;21,1374;20,9516;20,9291;21,3198;239,054;241,765;237,949;-1,53394;249,204;255;0;0;0
44908,57301;20,385;20,2068;21,1348;20,9522;20,928;21,3098;239,115;243,153;238,781;-1,51778;249,621;255;0;0;0
44908,57303;20,389;20,2045;21,1306;20,9481;20,9282;21,3152;240,929;242,112;240,67;-1,5341;248,395;255;0;0;0
44908,57306;20,3855;20,2115;21,139;20,9512;20,9256;21,3103;240,2;243,231;238,029;-1,52526;248,777;255;0;0;0
44908,57308;20,3871;20,2041;21,1354;20,9472;20,9352;21,3158;240,322;242,047;241,461;-1,53668;248,18;255;0;0;0
44908,5731;20,3864;20,2049;21,1381;20,9453;20,926;21,3188;240,523;242,293;240,703;-1,51498;246,671;255;0;0;0
44908,57312;20,3918;20,2052;21,1416;20,9496;20,9352;21,3247;239,091;242,25;240,982;-1,53017;249,233;255;0;0;0
44908,57314;20,3915;20,2068;21,1351;20,9557;20,9312;21,3276;239,413;239,995;237,454;-1,53942;248,634;255;0;0;0
44908,57316;20,3859;20,2033;21,1389;20,9546;20,9272;21,3218;241,14;241,733;240,912;-1,51637;248,951;255;0;0;0
44908,57318;20,3854;20,2105;21,1378;20,9483;20,9252;21,3208;241,69;241,31;239,956;-1,51961;245,343;255;0;0;0
44908,57321;20,3828;20,1995;21,1318;20,9451;20,9295;21,3187;239,02;240,77;238,09;-1,52333;249,326;255;0;0;0
44908,57323;20,384;20,1988;21,1321;20,9544;20,9272;21,3096;241,277;239,301;240,099;-1,52792;250,89;255;0;0;0
44908,57325;20,3832;20,2014;21,132;20,9488;20,9334;21,3121;237,67;241,837;240,38;-1,52547;248,223;255;0;0;0
44908,57327;20,3813;20,2032;21,1321;20,9503;20,9351;21,3075;240,852;242,974;237,4;-1,50691;249,394;255;0;0;0
44908,57329;20,3837;20,2025;21,1343;20,955;20,9274;21,3105;238,802;239,781;240,392;-1,52164;248,075;255;0;0;0
44908,57331;20,3839;20,2076;21,1329;20,9499;20,9337;21,3156;240,352;241,9;238,279;-1,52648;248,125;255;0;0;0
44908,57333;20,3896;20,2066;21,1359;20,956;20,9286;21,3169;238,843;241,637;240,47;-1,53539;247,406;255;0;0;0
44908,57336;20,3913;20,2082;21,1405;20,9539;20,9323;21,3165;239,457;240,113;237,482;-1,52899;246,531;255;0;0;0
44908,57338;20,3916;20,2032;21,1399;20,9536;20,9329;21,3173;238,266;241,087;239,032;-1,53154;250,175;255;0;0;0
44908,5734;20,3886;20,2055;21,1374;20,9505;20,9375;21,3179;239,568;240,708;241,493;-1,52646;247,141;255;0;0;0
44908,57342;20,3854;20,2073;21,1275;20,9486;20,9271;21,312;239,736;242,018;240,537;-1,51863;247,704;255;0;0;0
44908,57344;20,3854;20,2004;21,1319;20,9456;20,93;21,3069;240,368;241,309;239,286;-1,51256;251,002;255;0;0;0
44908,57346;20,3824;20,1992;21,1319;20,9432;20,9236;21,3094;240,847;240,297;238,396;-1,52924;250,578;255;0;0;0
44908,57348;20,3837;20,2021;21,128;20,948;20,9263;21,3031;240,203;242,459;239,189;-1,5233;249,471;255;0;0;0
44908,57351;20,3828;20,204;21,125;20,9504;20,9317;21,305;238,183;241,626;239,794;-1,52208;249,086;255;0;0;0
44908,57353;20,3817;20,2038;21,1315;20,9501;20,9298;21,3045;239,878;240,775;239,873;-1,53;248,769;255;0;0;0
44908,57355;20,3833;20,2049;21,1291;20,9497;20,9338;21,3057;239,108;241,592;238,879;-1,54902;249,054;255;0;0;0
44908,57357;20,3798;20,2005;21,1338;20,9495;20,9334;21,3046;239,515;241,338;239,144;-1,55101;245,646;255;0;0;0
44908,57359;20,3815;20,2004;21,1393;20,9577;20,932;21,3216;238,258;242,428;240,614;-1,54161;246,838;255;0;0;0
44908,57361;20,3875;20,2108;21,1332;20,9575;20,9307;21,3237;240,526;241,72;239,03;-1,5341;247,73;255;0;0;0
44908,57363;20,3829;20,2036;21,1333;20,9562;20,9365;21,3196;241,342;243,369;240,07;-1,5344;248,996;255;0;0;0
44908,57365;20,3901;20,2082;21,1374;20,9525;20,9368;21,3273;237,984;240,196;241,419;-1,53436;248,104;255;0;0;0
44908,57368;20,385;20,2072;21,1376;20,9503;20,9286;21,3304;238,486;242,057;238,367;-1,535;249,481;255;0;0;0
44908,5737;20,3809;20,209;21,1355;20,9491;20,9302;21,3329;240,611;242,454;238,881;-1,52581;248,511;255;0;0;0
44908,57372;20,3825;20,2015;21,1274;20,9547;20,9307;21,33;239,971;242,648;240,574;-1,54009;247,633;255;0;0;0
44908,57374;20,3823;20,2015;21,1263;20,9567;20,929;21,3392;240,52;239,395;239,119;-1,53334;249,506;255;0;0;0
44908,57376;20,3851;20,2019;21,1318;20,9508;20,9308;21,3319;239,807;240,881;240,391;-1,52949;248,298;255;0;0;0
44908,57378;20,3848;20,2024;21,1279;20,9471;20,9296;21,3296;238,45;240,154;238,276;-1,54472;248,736;255;0;0;0
44908,5738;20,3882;20,2079;21,1396;20,9659;20,9431;21,3373;240,307;242,188;238,086;-1,54642;249,277;255;0;0;0
44908,57383;20,3894;20,2141;21,1443;20,9615;20,9365;21,3417;239,224;241,615;239,373;-1,53327;249,521;255;0;0;0
44908,57385;20,3866;20,2089;21,1457;20,962;20,9389;21,3412;239,198;242,112;237,578;-1,54184;247,127;255;0;0;0
44908,57387;20,3894;20,2126;21,1459;20,9647;20,9373;21,3347;240,597;240,364;237,566;-1,53949;250,783;255;0;0;0
44908,57389;20,3883;20,2128;21,1375;20,9634;20,9439;21,3432;241,505;240,953;239,539;-1,53447;247,275;255;0;0;0
44908,57391;20,3961;20,2169;21,1438;20,9645;20,9452;21,3326;240,035;241,959;241;-1,53615;247,753;255;0;0;0
44908,57393;20,3863;20,2046;21,1318;20,9592;20,9402;21,3276;240,718;242,675;239,309;-1,54231;248,749;255;0;0;0
44908,57395;20,3809;20,2086;21,135;20,9565;20,9333;21,3225;239,405;240,377;238,673;-1,53732;249,538;255;0;0;0
44908,57398;20,3857;20,2021;21,1301;20,9541;20,9351;21,3133;239,809;240,645;240,262;-1,5433;248,404;255;0;0;0
44908,574;20,3855;20,2047;21,1346;20,9611;20,9323;21,3061;240,02;240,776;239,784;-1,52667;249,48;255;0;0;0
44908,57402;20,3867;20,2012;21,1358;20,9561;20,9378;21,3043;239,919;241,502;238,644;-1,55504;247,263;255;0;0;0
44908,57404;20,3856;20,2059;21,1323;20,9587;20,9411;21,3059;239,014;242,22;237,602;-1,55156;246,666;255;0;0;0
44908,57406;20,3815;20,2045;21,1252;20,9488;20,9281;21,3033;240,688;242,419;240,667;-1,5218;247,968;255;0;0;0
44908,57408;20,3812;20,1993;21,1258;20,9555;20,931;21,3069;239,596;241,325;240,574;-1,53621;248,934;255;0;0;0
44908,5741;20,3768;20,1955;21,1258;20,9536;20,9375;21,3094;239,331;243,869;238,3;-1,54279;246,645;255;0;0;0
44908,57413;20,3844;20,199;21,1273;20,9564;20,9313;21,3032;241,173;242,461;238,827;-1,5356;247,868;255;0;0;0
44908,57415;20,3771;20,2022;21,1273;20,9521;20,9341;21,304;240,724;241,722;240,815;-1,53486;249,249;255;0;0;0
44908,57417;20,3815;20,2049;21,1309;20,9575;20,9273;21,3016;239,941;240,098;239,874;-1,53863;249,871;255;0;0;0
44908,57419;20,3804;20,206;21,1348;20,9626;20,9371;21,3094;240,149;242,491;240,883;-1,52979;246,698;255;0;0;0
44908,57421;20,3861;20,2044;21,135;20,9618;20,9387;21,3098;240,462;240,105;239,41;-1,52937;247,712;255;0;0;0
44908,57423;20,3842;20,2025;21,1302;20,9631;20,9432;21,3143;240,313;242,785;240,125;-1,52499;247,742;255;0;0;0
44908,57425;20,38;20,2082;21,1299;20,9609;20,9334;21,3198;240,909;240,254;239,037;-1,52333;251,255;255;0;0;0
44908,57428;20,388;20,207;21,1344;20,9615;20,9321;21,3171;240,393;241,75;239,562;-1,5337;247,505;255;0;0;0
44908,5743;20,3845;20,2055;21,1347;20,9586;20,9357;21,3294;239,096;240,539;238,603;-1,53272;249,979;255;0;0;0
44908,57432;20,3871;20,215;21,1382;20,9703;20,9406;21,3276;238,159;242,469;239,69;-1,53474;248,006;255;0;0;0
44908,57434;20,3862;20,208;21,1335;20,9655;20,9424;21,3269;240,188;241,338;239,966;-1,53995;249,257;255;0;0;0
44908,57436;20,3851;20,2064;21,131;20,9667;20,938;21,3195;237,927;240,495;239,566;-1,54197;249,786;255;0;0;0
44908,57438;20,3831;20,2074;21,1383;20,9631;20,9362;21,3225;240,53;241,543;240,425;-1,53867;251,19;255;0;0;0
44908,5744;20,385;20,2049;21,1411;20,9644;20,9381;21,3234;238,745;243,534;238,783;-1,52988;249,595;255;0;0;0
44908,57442;20,3806;20,2072;21,136;20,9631;20,9434;21,3211;240,664;240,315;237,846;-1,53297;249,781;255;0;0;0
44908,57445;20,3932;20,215;21,1378;20,9696;20,9431;21,32;237,41;239,741;239,375;-1,52968;247,099;255;0;0;0
44908,57447;20,391;20,2095;21,1361;20,9648;20,9464;21,3279;239,611;239,61;237,945;-1,54573;247,784;255;0;0;0
44908,57449;20,3896;20,2166;21,1448;20,9724;20,9515;21,3296;240,376;241,744;238,272;-1,52837;248,868;255;0;0;0
44908,57451;20,3968;20,2136;21,1433;20,9687;20,9464;21,3333;239,813;240,051;239,4;-1,52467;247,554;255;0;0;0
44908,57453;20,3889;20,211;21,1455;20,977;20,9539;21,336;239,105;242,082;240,304;-1,52518;250,423;255;0;0;0
44908,57455;20,3903;20,2154;21,1401;20,9753;20,9486;21,3293;240,375;242,027;238,577;-1,52168;249,352;255;0;0;0
44908,57457;20,3851;20,2043;21,1383;20,9665;20,9425;21,3291;240,154;240,723;237,235;-1,52634;250,135;255;0;0;0
44908,5746;20,3885;20,2108;21,1361;20,963;20,9359;21,3252;237,967;241,45;238,18;-1,5277;248,557;255;0;0;0
44908,57462;20,3851;20,2079;21,1336;20,9641;20,9431;21,3167;238,769;242,863;239,354;-1,53442;249,685;255;0;0;0
44908,57464;20,381;20,2051;21,1367;20,9655;20,9453;21,3175;240,065;243,915;239,823;-1,53452;246,027;255;0;0;0
44908,57466;20,3863;20,2047;21,133;20,9667;20,9435;21,3177;241,094;241,573;240,435;-1,53337;248,117;255;0;0;0
44908,57468;20,3854;20,2059;21,1315;20,9705;20,9429;21,3091;240,267;240,817;239,209;-1,53189;246,615;255;0;0;0
44908,5747;20,3933;20,2187;21,1443;20,9666;20,948;21,3174;238,987;240,785;240,978;-1,53175;247,403;255;0;0;0
44908,57472;20,3922;20,2104;21,1366;20,9767;20,9502;21,3158;240,399;240,385;241,374;-1,53279;248,885;255;0;0;0
44908,57475;20,39;20,2177;21,1445;20,9739;20,9474;21,3184;239,205;242,992;240,21;-1,53741;248,483;255;0;0;0
44908,57477;20,394;20,2185;21,1429;20,9693;20,9495;21,308;239,684;240,022;240,37;-1,51879;247,713;255;0;0;0
44908,57479;20,3923;20,2094;21,1312;20,9681;20,9522;21,3149;239,692;241,086;239,315;-1,52139;247,079;255;0;0;0
44908,57481;20,3844;20,211;21,1445;20,977;20,9461;21,3185;239,199;242,203;238,508;-1,53276;249,947;255;0;0;0
44908,57483;20,3889;20,2124;21,1392;20,9745;20,9432;21,3165;240,863;241,437;239,345;-1,53215;247,483;255;0;0;0
44908,57485;20,3889;20,2126;21,1353;20,9754;20,9499;21,3174;240,083;241,252;237,534;-1,52065;249,569;255;0;0;0
44908,57487;20,3871;20,2099;21,1388;20,9663;20,9462;21,3139;240,746;241,903;239,144;-1,52354;248,68;255;0;0;0
44908,5749;20,3877;20,2146;21,1362;20,9699;20,9438;21,3139;240,029;241,573;239,479;-1,51319;249,543;255;0;0;0
44908,57492;20,3943;20,2145;21,1399;20,971;20,9491;21,3134;240,858;243,042;239,685;-1,52256;246,639;255;0;0;0
44908,57494;20,3897;20,216;21,1339;20,9783;20,9506;21,3019;239,478;242,507;238,999;-1,52113;247,902;255;0;0;0
44908,57496;20,3889;20,2068;21,1367;20,9765;20,9481;21,3091;239,4;240,741;237,918;-1,53341;249,733;255;0;0;0
44908,57498;20,3871;20,2092;21,1331;20,9716;20,951;21,3032;239,392;239,263;238,561;-1,53087;248,659;255;0;0;0
44908,575;20,3851;20,2075;21,1318;20,9741;20,9464;21,3046;242,102;241,228;239,886;-1,53352;248,184;255;0;0;0
44908,57502;20,3886;20,2123;21,1353;20,9662;20,9432;21,305;241,753;241,463;239,02;-1,52934;247,311;255;0;0;0
44908,57505;20,3904;20,2136;21,1351;20,9757;20,9492;21,3089;239,74;241,688;240,429;-1,52323;248,228;255;0;0;0
44908,57507;20,3825;20,2152;21,1397;20,9739;20,9446;21,3057;239,247;240,901;240,408;-1,51797;248,799;255;0;0;0
44908,57509;20,3792;20,2001;21,1289;20,9713;20,9415;21,2978;240,514;240,943;238,169;-1,52181;247,061;255;0;0;0
44908,57511;20,3848;20,2113;21,1345;20,9693;20,9413;21,2925;237,445;240,622;238,728;-1,52586;249,733;255;0;0;0
44908,57513;20,3788;20,2054;21,1309;20,9753;20,9481;21,2964;236,683;241,687;239,718;-1,53129;250,046;255;0;0;0
44908,57515;20,3873;20,2057;21,1319;20,9749;20,9448;21,2969;238,61;239,843;238,823;-1,52893;246,557;255;0;0;0
44908,57517;20,3843;20,2093;21,1295;20,9702;20,9447;21,3006;240,527;240,802;239,059;-1,51957;248,688;255;0;0;0
44908,57519;20,3856;20,2102;21,1367;20,9725;20,9492;21,3024;239,744;241,593;238,715;-1,51296;248,17;255;0;0;0
44908,57522;20,395;20,2149;21,1444;20,9752;20,9504;21,3046;238,553;240,554;237,901;-1,52491;247,027;255;0;0;0
44908,57524;20,3892;20,211;21,1405;20,9849;20,9567;21,309;239,401;238,641;241,367;-1,54012;247,328;255;0;0;0
44908,57526;20,3923;20,2133;21,1456;20,9862;20,9576;21,3039;238,248;241,192;241,145;-1,5266;247,391;255;0;0;0
44908,57528;20,3925;20,218;21,1391;20,9839;20,9511;21,2978;239,664;240,968;238,76;-1,52698;248,447;255;0;0;0
44908,5753;20,3896;20,2162;21,1379;20,98;20,9557;21,3022;240,294;240,471;238,142;-1,53466;247,746;255;0;0;0
44908,57532;20,3957;20,2128;21,1438;20,9814;20,9545;21,2968;239,319;241,938;239,862;-1,51948;250,621;255;0;0;0
44908,57534;20,3949;20,2221;21,1358;20,9769;20,948;21,2931;239,67;242,799;239,17;-1,52155;246,783;255;0;0;0
44908,57537;20,3858;20,2175;21,1426;20,9821;20,9532;21,2969;238,688;242,964;239,735;-1,53274;248,2;255;0;0;0
44908,57539;20,39;20,2156;21,1416;20,9856;20,9587;21,2995;238,457;239,496;238,367;-1,52822;249,462;255;0;0;0
44908,57541;20,3978;20,2197;21,1459;20,9859;20,9557;21,3004;239,204;241,982;239,143;-1,53365;246,893;255;0;0;0
44908,57543;20,3904;20,2169;21,1443;20,9867;20,9582;21,3042;240,277;240,657;240,204;-1,51687;249,497;255;0;0;0
44908,57545;20,3936;20,217;21,145;20,9893;20,9615;21,3009;238,864;240,263;238,945;-1,52945;248,697;255;0;0;0
44908,57547;20,3916;20,216;21,1405;20,9799;20,9571;21,3102;241,176;240,808;238,726;-1,54447;248,129;255;0;0;0
44908,57549;20,3841;20,2155;21,1407;20,9796;20,9555;21,3101;240,337;240,503;239,118;-1,5321;247,551;255;0;0;0
44908,57552;20,3971;20,2219;21,1439;20,9764;20,9567;21,3137;239,068;242,221;238,077;-1,54762;247,63;255;0;0;0
44908,57554;20,3895;20,2175;21,1457;20,9814;20,9574;21,3225;240,997;242,354;238,546;-1,53233;247,472;255;0;0;0
